raw_affiliation,status,institution_id,institution_name,institution_type,country_code,lineage,score,matched_via,candidate
"High Performance Computing, Pacific Northwest National Laboratory, Richland, WA, USA",auto,https://openalex.org/I3004594783,Institute of High Performance Computing,facility,SG,https://openalex.org/I115228651|https://openalex.org/I3004594783|https://openalex.org/I91275662,0.970,Institute of High Performance Computing,High Performance Computing
"High Performance Network Group School of Computer Science, Electrical and Electronic Engineering and Engineering Maths (SCEEM), University of Bristol, Bristol, U.K.",auto,https://openalex.org/I36234482,University of Bristol,education,GB,https://openalex.org/I36234482,1.000,University of Bristol,University of Bristol
"High Performance Network Group School of Computer Science, Electrical and Electronic Engineering and EngineeringMaths (SCEEM), University of Bristol, Bristol, U.K.",auto,https://openalex.org/I36234482,University of Bristol,education,GB,https://openalex.org/I36234482,1.000,University of Bristol,University of Bristol
"High Performance Network Group, School of Computer Science, Electrical and Electronic Engineering and Engineering Maths (SCEEM), University of Bristol, Bristol, U.K.",auto,https://openalex.org/I36234482,University of Bristol,education,GB,https://openalex.org/I36234482,1.000,University of Bristol,University of Bristol
"High Performance Network Group, University of Bristol, Bristol, U.K.",auto,https://openalex.org/I36234482,University of Bristol,education,GB,https://openalex.org/I36234482,1.000,University of Bristol,University of Bristol
"High Performance Network, University of Bristol, Bristol, U.K.",auto,https://openalex.org/I36234482,University of Bristol,education,GB,https://openalex.org/I36234482,1.000,University of Bristol,University of Bristol
"High Performance Networks Group, Smart Internet Lab, University of Bristol, Bristol, U.K.",auto,https://openalex.org/I36234482,University of Bristol,education,GB,https://openalex.org/I36234482,1.000,University of Bristol,University of Bristol
"High-Capacity Optical Transmission Laboratory, Eindhoven University of Technology, Eindhoven, The Netherlands",auto,https://openalex.org/I83019370,Eindhoven University of Technology,education,NL,https://openalex.org/I83019370,1.000,Eindhoven University of Technology,Eindhoven University of Technology
"High-Performance Networks Group, University of Bristol, Bristol, U.K.",auto,https://openalex.org/I36234482,University of Bristol,education,GB,https://openalex.org/I36234482,1.000,University of Bristol,University of Bristol
Hiroshima University,auto,https://openalex.org/I113306721,Hiroshima University,education,JP,https://openalex.org/I113306721,1.000,Hiroshima University,Hiroshima University
"Hiroshima University,Hiroshima,Japan",auto,https://openalex.org/I113306721,Hiroshima University,education,JP,https://openalex.org/I113306721,1.000,Hiroshima University,Hiroshima University
"Hisilicon,Shenzhen,Hong Kong SAR,China",unmatched,,Shenzhen University,education,CN,https://openalex.org/I180726961,0.593,Shenzhen University,Shenzhen
Hokkaido University,auto,https://openalex.org/I205349734,Hokkaido University,education,JP,https://openalex.org/I205349734,1.000,Hokkaido University,Hokkaido University
Honeywell Aerospace,unmatched,,,,,,0.000,,
"Hong Kong Center for Cerebro-Cardiovascular Health Engineering, N.T.",unmatched,,,,,,0.000,,
"Hong Kong Polytechnic University, Hong Kong",auto,https://openalex.org/I14243506,Hong Kong Polytechnic University,education,HK,https://openalex.org/I14243506,1.000,Hong Kong Polytechnic University,Hong Kong Polytechnic University
Hong Kong University of Science and Technology,auto,https://openalex.org/I200769079,Hong Kong University of Science and Technology,education,HK,https://openalex.org/I200769079,1.000,Hong Kong University of Science and Technology,Hong Kong University of Science and Technology
Hong Kong University of Science and Technology (Guangzhou),auto,https://openalex.org/I200769079,Hong Kong University of Science and Technology,education,HK,https://openalex.org/I200769079,1.000,Hong Kong University of Science and Technology,Hong Kong University of Science and Technology
"Hong Kong University of Science and Technology, Hong Kong, Hong Kong",auto,https://openalex.org/I200769079,Hong Kong University of Science and Technology,education,HK,https://openalex.org/I200769079,1.000,Hong Kong University of Science and Technology,Hong Kong University of Science and Technology
"Hong Kong University of Science and Technology,Hong Kong,China",auto,https://openalex.org/I200769079,Hong Kong University of Science and Technology,education,HK,https://openalex.org/I200769079,1.000,Hong Kong University of Science and Technology,Hong Kong University of Science and Technology
Howard Hughes Medical Institute (HHMI),auto,https://openalex.org/I1344073410,Howard Hughes Medical Institute,facility,US,https://openalex.org/I1344073410,1.000,HHMI,HHMI
"Howard University, Washington, District of Columbia, USA",auto,https://openalex.org/I174612323,University of the District of Columbia,education,US,https://openalex.org/I174612323,0.970,University of the District of Columbia,District of Columbia
"Howard University, Washington, District of Columbia, United States",auto,https://openalex.org/I174612323,University of the District of Columbia,education,US,https://openalex.org/I174612323,0.970,University of the District of Columbia,District of Columbia
"Huada Empyrean Software Co. Ltd,Beijing,China,100102",unmatched,,Beijing Normal University,education,CN,https://openalex.org/I25254941,0.438,Beijing Normal University,Beijing
"Huawei Hong Kong Research Center, Hong Kong",unmatched,,,,,,0.000,,
"Huawei Munich Research Center, Munich, Germany",unmatched,,,company,,,0.850,mu,Munich
"Huawei Munich Research Center, Optical & Quantum Communications Laboratory, Munich, Germany",unmatched,,,company,,,0.850,mu,Munich
"Huawei Munich Research Center,Germany",unmatched,,,,,,0.000,,
Huawei Noah's Ark Lab,unmatched,,,,,,0.000,,
"Huawei Noah's Ark Lab, Beijing, China",unmatched,,Beijing Normal University,education,CN,https://openalex.org/I25254941,0.438,Beijing Normal University,Beijing
"Huawei Noah's Ark Lab, Beijing, China and Tianjin University, Tianjin, China",auto,https://openalex.org/I162868743,Tianjin University,education,CN,https://openalex.org/I162868743,1.000,Tianjin University,Tianjin University
"Huawei Noah's Ark Lab, Hong Kong, China",unmatched,,,,,,0.000,,
"Huawei Noah's Ark Lab, Shenzhen, China",unmatched,,Shenzhen University,education,CN,https://openalex.org/I180726961,0.593,Shenzhen University,Shenzhen
"Huawei Noah's Ark Lab, Shenzhen, Guangdong, China",unmatched,,Shenzhen University,education,CN,https://openalex.org/I180726961,0.593,Shenzhen University,Shenzhen
"Huawei Noah's Ark Lab,Hong Kong SAR,China",unmatched,,,,,,0.000,,
"Huawei Noah's ark Lab, Shenzhen & Hong Kong & Beijing,China",unmatched,,Shenzhen University,education,CN,https://openalex.org/I180726961,0.593,Shenzhen University,Shenzhen
"Huawei Noah's ark Lab, Shenzhen & Hong Kong,Beijing,China",auto,https://openalex.org/I4210116924,"Chinese University of Hong Kong, Shenzhen",education,CN,https://openalex.org/I177725633|https://openalex.org/I180726961|https://openalex.org/I4210116924,0.970,"Chinese University of Hong Kong, Shenzhen",Shenzhen & Hong Kong
"Huawei Paris Research Center, Arcs de Seine, Boulogne Billancourt, France",unmatched,,,,,,0.000,,
Huawei Technologies,auto,https://openalex.org/I2250955327,Huawei Technologies (China),company,CN,https://openalex.org/I2250955327,0.950,huawei technologies (china),Huawei Technologies
"Huawei Technologies Canada Co., Ltd, Markham, ON, Canada",unmatched,,,company,,,0.850,markham stouffville hospital,Markham
"Huawei Technologies Canada Co., Ltd., Markham, ON, Canada",unmatched,,,company,,,0.850,markham stouffville hospital,Markham
"Huawei Technologies Canada Ottawa, Kanata, ON, Canada",unmatched,,,,,,0.000,,
"Huawei Technologies Canada, Kanata, ON, Canada",unmatched,,,,,,0.000,,
"Huawei Technologies Canada, Ottawa, Canada",unmatched,,,company,,,0.850,ottawa heart institute,Ottawa
"Huawei Technologies Canada, Ottawa, ON, Canada",unmatched,,,company,,,0.850,ottawa heart institute,Ottawa
"Huawei Technologies Co. Ltd., Kanata, ON, Canada",unmatched,,,,,,0.000,,
"Huawei Technologies Co. Ltd., Shenzhen, Guangdong Province, China",auto,https://openalex.org/I4210132195,Guangdong Province Environmental Monitoring Center,government,CN,https://openalex.org/I4210132195,0.950,guangdong province environmental monitoring center,Guangdong Province
"Huawei Technologies Co., Ltd",auto,https://openalex.org/I2250955327,Huawei Technologies (China),company,CN,https://openalex.org/I2250955327,0.970,Huawei Technologies (China),Huawei Technologies
"Huawei Technologies Co., Ltd,China",auto,https://openalex.org/I2250955327,Huawei Technologies (China),company,CN,https://openalex.org/I2250955327,0.970,Huawei Technologies (China),Huawei Technologies
"Huawei Technologies Co., Ltd.",auto,https://openalex.org/I2250955327,Huawei Technologies (China),company,CN,https://openalex.org/I2250955327,0.950,huawei technologies (china),Huawei Technologies
"Huawei Technologies Company Ltd, Russian Research Institute, Moscow, Russia",auto,https://openalex.org/I2800895607,Space Research Institute,government,RU,https://openalex.org/I1313323035|https://openalex.org/I2800895607|https://openalex.org/I4210096333,0.950,federal state institution of science institute of space research of the russian academy of sciences,Russian Research Institute
"Huawei Technologies Company Ltd., Shenzhen, China",unmatched,,,company,,,0.850,shenzhen planck innovation (china),Shenzhen
"Huawei Technologies Company, Ltd, Central Research Institute, Shenzhen, China",auto,https://openalex.org/I4210108585,Central Research Institute,facility,IN,https://openalex.org/I4210108585,1.000,Central Research Institute,Central Research Institute
"Huawei Technologies Company, Ltd., Shenzhen, China",unmatched,,,company,,,0.850,shenzhen planck innovation (china),Shenzhen
"Huawei Technologies France, France",unmatched,,,,,,0.000,,
"Huawei Technologies France, Optical Communication Technology Lab, Boulogne-Billancourt, France",unmatched,,,,,,0.000,,
"Huawei Technologies France, Paris Research Center, Optical Communication Technology Lab, Boulogne-Billancourt, France",auto,https://openalex.org/I4387155127,Centre de recherche en paléontologie - Paris,facility,FR,https://openalex.org/I1294671590|https://openalex.org/I39804081|https://openalex.org/I4210123595|https://openalex.org/I4387155127,0.950,center for research on palaeontology - paris,Paris Research Center
"Huawei Technologies R&D,Leuven,Belgium",manual,,,company,BE,,0.800,KU Leuven,Leuven
"Huawei Technologies Sweden AB, Kista, Sweden",unmatched,,,company,,,0.850,ki,Kista
"Huawei Technologies, Ottawa, ON, Canada",auto,https://openalex.org/I2250955327,Huawei Technologies (China),company,CN,https://openalex.org/I2250955327,0.950,huawei technologies (china),Huawei Technologies
"Huawei Technologies, Shenzhen, China",auto,https://openalex.org/I2250955327,Huawei Technologies (China),company,CN,https://openalex.org/I2250955327,0.950,huawei technologies (china),Huawei Technologies
Huawei Technology Investment Co. Ltd.,unmatched,,,,,,0.000,,
"Huawei Technology Investment Co., Ltd.,Hong Kong Research Center",unmatched,,,,,,0.000,,
"Huawei Technology, Sichuan, China",unmatched,,,company,,,0.850,sichuan kelun pharmaceutical,Sichuan
"Huawei, Hong Kong, Hong Kong",unmatched,,Huawei Technologies (China),company,CN,https://openalex.org/I2250955327,0.387,Huawei Technologies (China),Huawei
"Huawei,Noah's Ark Lab",unmatched,,Huawei Technologies (China),company,CN,https://openalex.org/I2250955327,0.387,Huawei Technologies (China),Huawei
