raw_affiliation,status,institution_id,institution_name,institution_type,country_code,lineage,score,matched_via,candidate
"Grünberg Research Center, Nanjing University of Posts and Telecommunications, Nanjing, China",auto,https://openalex.org/I41198531,Nanjing University of Posts and Telecommunications,education,CN,https://openalex.org/I41198531,1.000,Nanjing University of Posts and Telecommunications,Nanjing University of Posts and Telecommunications
"Guangdong ACXEL Micro & Nano Tech Co., Ltd.,Foshan,China",review,https://openalex.org/I4210135969,Foshan Ceramics Research Institute (China),company,CN,https://openalex.org/I4210135969,0.850,foshan ceramics research institute (china),Foshan
"Guangdong Basic Research Center of Excellence for Energy & Information Polymer Materials, State Key Laboratory of Luminescent Materials and Devices, South China University of Technology, Guangzhou, China",auto,https://openalex.org/I90610280,South China University of Technology,education,CN,https://openalex.org/I90610280,1.000,South China University of Technology,South China University of Technology
Guangdong Cardiovascular Institute,unmatched,,,,,,0.000,,
"Guangdong Communications Services Company, Ltd., Guangzhou, China",unmatched,,,,,,0.000,,
"Guangdong Engineering Research Center of Optoelectronic Functional Materials and Devices, School of Semiconductor Science and Technology, South China Normal University, Foshan, China",auto,https://openalex.org/I187400657,South China Normal University,education,CN,https://openalex.org/I187400657,1.000,South China Normal University,South China Normal University
"Guangdong Key Laboratory for Biomedical Measurements and Ultrasound Imaging, School of Biomedical Engineering, Shenzhen University Health Science Center, Shenzhen, China",auto,https://openalex.org/I4210145292,Shenzhen University Health Science Center,education,CN,https://openalex.org/I4210145292,1.000,Shenzhen University Health Science Center,Shenzhen University Health Science Center
"Guangdong Key Laboratory of Integrated Optoelectronics Intellisense, Department of Electrical and Electronic Engineering, Southern University of Science and Technology, Shenzhen, China",auto,https://openalex.org/I3045169105,Southern University of Science and Technology,education,CN,https://openalex.org/I3045169105,1.000,Southern University of Science and Technology,Southern University of Science and Technology
"Guangdong Key Laboratory of Integrated Optoelectronics Intellisense, Department of Electronic and Electrical Engineering, Southern University of Science and Technology, Shenzhen, China",auto,https://openalex.org/I3045169105,Southern University of Science and Technology,education,CN,https://openalex.org/I3045169105,1.000,Southern University of Science and Technology,Southern University of Science and Technology
"Guangdong Laboratory of Artificial Intelligence and Digital Economy (SZ), Shenzhen, China",review,https://openalex.org/I4210134236,Shenzhen Planck Innovation (China),company,CN,https://openalex.org/I4210134236,0.850,shenzhen planck innovation (china),Shenzhen
"Guangdong Province Key Laboratory of Optical Fiber Sensing and Communications Institute of Photonics Technology, Jinan University, Guangzhou, China",auto,https://openalex.org/I4210146271,Jinan University,education,LB,https://openalex.org/I4210146271,1.000,Jinan University,Jinan University
"Guangdong Provincial Key Laboratory of Breast Cancer Diagnosis and Treatment, Shantou University Medical College Cancer Hospital, Shantou, China",auto,https://openalex.org/I4210091098,Cancer Hospital of Shantou University Medical College,healthcare,CN,https://openalex.org/I4210091098,0.950,cancer hospital of shantou university medical college,Shantou University Medical College Cancer Hospital
"Guangdong Provincial Key Laboratory of Information Photonics Technology, School of Information Engineering, Guangdong University of Technology, Guangzhou, China",auto,https://openalex.org/I139024713,Guangdong University of Technology,education,CN,https://openalex.org/I139024713,1.000,Guangdong University of Technology,Guangdong University of Technology
"Guangdong Provincial Key Laboratory of Interdisciplinary Research and Application for Data Science, BNU-HKBU United International College, Zhuhai, China",review,https://openalex.org/I4210110560,Zhuhai Fudan Innovation Research Institute,facility,CN,https://openalex.org/I24943067|https://openalex.org/I4210110560,0.850,zhuhai fudan innovation research institute,Zhuhai
"Guangdong Provincial Key Laboratory of Nanophotonic Functional Materials and Devices, Guangdong Basic Research Center of Excellence for Structure and Fundamental Interactions of Matter, School of Information and Optoelectronic Science and Engineering, South China Normal University, Guangzhou, China",auto,https://openalex.org/I187400657,South China Normal University,education,CN,https://openalex.org/I187400657,1.000,South China Normal University,South China Normal University
"Guangdong Provincial Key Laboratory of Nanophotonic Functional Materials and Devices, School of Optoelectronic Science and Engineering, South China Normal University, Guangzhou, China",auto,https://openalex.org/I187400657,South China Normal University,education,CN,https://openalex.org/I187400657,1.000,South China Normal University,South China Normal University
"Guangdong Provincial Key Laboratory of Nanophotonic Functional Materials and Devices, South China Normal University, Guangzhou, China",auto,https://openalex.org/I187400657,South China Normal University,education,CN,https://openalex.org/I187400657,1.000,South China Normal University,South China Normal University
"Guangdong Provincial Key Laboratory of Optical Fiber Sensing and Communication, Institute of Photonics Technology, Jinan University, Guangdong, China",auto,https://openalex.org/I4210146271,Jinan University,education,LB,https://openalex.org/I4210146271,1.000,Jinan University,Jinan University
"Guangdong Provincial Key Laboratory of Optical Fiber Sensing and Communications, Department of Optoelectronic Engineering, Jinan University, Guangzhou, China",auto,https://openalex.org/I4210146271,Jinan University,education,LB,https://openalex.org/I4210146271,1.000,Jinan University,Jinan University
"Guangdong Provincial Key Laboratory of Optical Fiber Sensing and Communications, Institute of Photonics Technology, Jinan University, Guangzhou, China",auto,https://openalex.org/I4210146271,Jinan University,education,LB,https://openalex.org/I4210146271,1.000,Jinan University,Jinan University
"Guangdong Provincial Key Laboratory of Optical Fiber Sensing and Communications, Jinan University, Guangzhou, China",auto,https://openalex.org/I4210146271,Jinan University,education,LB,https://openalex.org/I4210146271,1.000,Jinan University,Jinan University
"Guangdong Provincial Key Laboratory of Optical Information Materials and Technology & Institute of Electronic Paper Displays, South China Academy of Advanced Optoelectronics, South China Normal University, Guangzhou, China",auto,https://openalex.org/I187400657,South China Normal University,education,CN,https://openalex.org/I187400657,1.000,South China Normal University,South China Normal University
"Guangdong Provincial Key Laboratory of Optical Information Materials and Technology and Institute of Electronic Paper Displays, South China Academy of Advanced Optoelectronics, South China Normal University, Guangzhou, China",auto,https://openalex.org/I187400657,South China Normal University,education,CN,https://openalex.org/I187400657,1.000,South China Normal University,South China Normal University
"Guangdong Provincial Key Laboratory of Optical Information Materials and Technology, South China Academy of Advanced Optoelectronics, South China Normal University, Higher-Education Mega-Center, Guangzhou, China",auto,https://openalex.org/I187400657,South China Normal University,education,CN,https://openalex.org/I187400657,1.000,South China Normal University,South China Normal University
"Guangdong Provincial Key Laboratory of Optoelectronic Information Processing Chips and Systems, School of Electrical and Information Technology, Sun Yat-Sen University, Guangzhou, China",auto,https://openalex.org/I157773358,Sun Yat-sen University,education,CN,https://openalex.org/I157773358,1.000,Sun Yat-Sen University,Sun Yat-Sen University
"Guangdong Provincial Key Laboratory of Optoelectronic Information Processing Chips and Systems, School of Electrical and Information Technology, Sun Yat-sen University, Guangzhou, China",auto,https://openalex.org/I157773358,Sun Yat-sen University,education,CN,https://openalex.org/I157773358,1.000,Sun Yat-sen University,Sun Yat-sen University
"Guangdong Provincial Key Laboratory of Optoelectronic Information Processing Chips and Systems, School of Electronics and Information Technology, Sun Yat-Sen University, Guangzhou, China",auto,https://openalex.org/I157773358,Sun Yat-sen University,education,CN,https://openalex.org/I157773358,1.000,Sun Yat-Sen University,Sun Yat-Sen University
"Guangdong Provincial Key Laboratory of Optoelectronic Information Processing Chips and Systems, School of Electronics and Information Technology, Sun Yat-sen University, Guangzhou, China",auto,https://openalex.org/I157773358,Sun Yat-sen University,education,CN,https://openalex.org/I157773358,1.000,Sun Yat-sen University,Sun Yat-sen University
"Guangdong Provincial Key Laboratory of Optoelectronic Information Processing Chips and Systems, Sun Yat-Sen University, Guangzhou, China",auto,https://openalex.org/I157773358,Sun Yat-sen University,education,CN,https://openalex.org/I157773358,1.000,Sun Yat-Sen University,Sun Yat-Sen University
"Guangdong Provincial Key Laboratory of Optoelectronic Information Processing Chips and Systems, Sun Yat-sen University, Guangzhou, China",auto,https://openalex.org/I157773358,Sun Yat-sen University,education,CN,https://openalex.org/I157773358,1.000,Sun Yat-sen University,Sun Yat-sen University
"Guangdong Provincial Key Laboratory of Optoelectronic Information Processing Chips and sensors, School of Electronics and Information Technology, Sun Yat-sen University, Guangzhou, China",auto,https://openalex.org/I157773358,Sun Yat-sen University,education,CN,https://openalex.org/I157773358,1.000,Sun Yat-sen University,Sun Yat-sen University
"Guangdong Provincial Key Laboratory of Photonics Information Technology, College of Information Engineering, Guangdong University of Technology, Guangzhou, China",auto,https://openalex.org/I139024713,Guangdong University of Technology,education,CN,https://openalex.org/I139024713,1.000,Guangdong University of Technology,Guangdong University of Technology
"Guangdong Provincial Key Laboratory of Photonics Information Technology, Guangdong University of Technology, Guangzhou, China",auto,https://openalex.org/I139024713,Guangdong University of Technology,education,CN,https://openalex.org/I139024713,1.000,Guangdong University of Technology,Guangdong University of Technology
